phase,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
head,1,1.3259802996216983,0.597177969959035,1.1565527696101392,0.6857923497267759,0.001
head,2,1.112181492702604,0.6759217114246701,1.0063169471553115,0.7540983606557377,0.001
head,3,1.0478509328123327,0.6954938552571689,0.9855704801004441,0.75,0.001
head,4,1.0501788540704715,0.6841147018661812,0.9852961751281238,0.7513661202185792,0.001
head,5,1.013534705911271,0.6959490213928083,0.9407047101708709,0.755464480874317,0.001
head,6,0.9653160458105935,0.7232589895311788,0.9629113918445149,0.76775956284153,0.001
head,7,0.9666936867986965,0.7086936731907146,0.96000259968101,0.7718579234972678,0.001
head,8,0.983628070810246,0.7105143377332727,0.9841397038248719,0.7650273224043715,0.001
head,9,0.9741304061279331,0.7187073281747838,0.9426714220985037,0.73224043715847,0.0002
head,10,0.8993459069083157,0.7360036413290851,0.9232799567160059,0.75,0.0002
fine_tuning,1,0.8838770054501189,0.7537551206190259,0.8431548002313395,0.7909836065573771,3e-06
fine_tuning,2,0.8484241056154682,0.7633136094674556,0.8241063073033192,0.8060109289617486,3e-06
fine_tuning,3,0.8189656050790154,0.784251251706873,0.8343486302211637,0.8046448087431693,3e-06
fine_tuning,4,0.7905405077762804,0.7856167501137915,0.8199228048324585,0.8087431693989071,3e-06
fine_tuning,5,0.7763995883895638,0.7856167501137915,0.832602115439587,0.8142076502732241,3e-06
fine_tuning,6,0.7420962084734174,0.8083750568957669,0.8139679983991092,0.8101092896174863,3e-06
fine_tuning,7,0.7372278667440402,0.8015475648611743,0.7782495300300786,0.8155737704918032,3e-06
fine_tuning,8,0.7311926835984276,0.8015475648611743,0.853153303509853,0.8210382513661202,3e-06
fine_tuning,9,0.6952931997609996,0.8233955393718707,0.7975535681013202,0.825136612021858,3e-06
fine_tuning,10,0.6811356983458285,0.8220300409649522,0.8129604883858415,0.8210382513661202,3e-06
fine_tuning,11,0.6480105476158013,0.8356850250341374,0.8231966984076579,0.825136612021858,6.000000000000001e-07
fine_tuning,12,0.6671972878151825,0.834319526627219,0.799814629261611,0.8183060109289617,6.000000000000001e-07
fine_tuning,13,0.6555403648965946,0.8306781975421028,0.8351708367222646,0.8265027322404371,6.000000000000001e-07
