accuracy,loss,val_accuracy,val_loss,learning_rate
0.350477933883667,1.5960004329681396,0.5191256999969482,1.3342522382736206,9.999999747378752e-05
0.47655895352363586,1.487073302268982,0.5573770403862,1.2267853021621704,9.999999747378752e-05
0.5493855476379395,1.4045475721359253,0.5546448230743408,1.1782996654510498,9.999999747378752e-05
0.5839781761169434,1.3375256061553955,0.5587431788444519,1.111966609954834,9.999999747378752e-05
0.5944469571113586,1.293253779411316,0.5819672346115112,1.0736244916915894,9.999999747378752e-05
0.5971779823303223,1.2707839012145996,0.5997267961502075,1.032067060470581,9.999999747378752e-05
0.6335912346839905,1.2268710136413574,0.5901639461517334,1.0278453826904297,9.999999747378752e-05
0.628129243850708,1.1943449974060059,0.5956284403800964,1.0029889345169067,9.999999747378752e-05
0.636777400970459,1.161694049835205,0.6338797807693481,0.9492254853248596,9.999999747378752e-05
0.649522066116333,1.1592817306518555,0.6284152865409851,0.9531764388084412,9.999999747378752e-05
