phase,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
head,1,1.2704621338117816,0.4760849492151431,0.8974075356467826,0.6557377049180327,0.001
head,2,1.0566409701455663,0.5759926131117267,0.7695218578713839,0.7076502732240437,0.001
head,3,1.0116710634773127,0.5883656509695291,0.7367959706509699,0.7281420765027322,0.001
head,4,0.9993526438927056,0.6003693444136657,0.720236924828076,0.7117486338797814,0.001
head,5,0.9747997727750741,0.6101569713758079,0.6707058607554827,0.75,0.001
head,6,0.9875707343014324,0.5939058171745152,0.6292490275179754,0.7909836065573771,0.001
head,7,0.9669671725038016,0.6025854108956602,0.6987954837376954,0.7213114754098361,0.001
head,8,0.962699649571712,0.6168051708217913,0.7313528207481884,0.6953551912568307,0.001
head,9,0.9758366453350416,0.6121883656509696,0.6692111150163119,0.773224043715847,0.001
head,10,0.9684422116530569,0.611449676823638,0.6741137739087715,0.7459016393442623,0.0002
fine_tuning,1,0.8780594545718375,0.6550323176361957,0.6065199726917705,0.7896174863387978,1e-05
fine_tuning,2,0.7700982775054149,0.7026777469990766,0.5934673840882349,0.7991803278688525,1e-05
fine_tuning,3,0.6796561677700265,0.7534626038781164,0.5733516783010765,0.8142076502732241,1e-05
fine_tuning,4,0.6040842201571055,0.7835641735918745,0.5746775709214758,0.8087431693989071,1e-05
fine_tuning,5,0.5429712967198972,0.8125577100646353,0.5683574051153465,0.8142076502732241,1e-05
fine_tuning,6,0.5054433848719188,0.8264081255771006,0.5846675712554181,0.8005464480874317,1e-05
fine_tuning,7,0.43795876050589816,0.8587257617728532,0.5847864698191159,0.8087431693989071,1e-05
fine_tuning,8,0.3834197682026681,0.8866112650046168,0.5800336931572586,0.8142076502732241,1e-05
fine_tuning,9,0.3561194862850485,0.8995383194829178,0.579280822003474,0.8210382513661202,2.0000000000000003e-06
fine_tuning,10,0.3124801500517245,0.9157894736842105,0.5843477239374255,0.8142076502732241,2.0000000000000003e-06
fine_tuning,11,0.3056172175998503,0.9196675900277008,0.5923131030113971,0.8060109289617486,2.0000000000000003e-06
