phase,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
head,1,1.3796760961040346,0.5735093309057806,1.2234889177676758,0.7308743169398907,0.001
head,2,1.1250239310071422,0.6904870277651343,1.1667667484022881,0.6912568306010929,0.001
head,3,1.0391559189810338,0.701866181156122,1.088898227514465,0.7240437158469946,0.001
head,4,1.0046414113554782,0.7127901684114701,1.0481184050033652,0.6693989071038251,0.001
head,5,0.9430024353927192,0.7314519799726901,1.0651047965867924,0.6489071038251366,0.001
head,6,0.930950576275872,0.7410104688211198,1.038081257721114,0.7459016393442623,0.001
head,7,0.8947109149757927,0.7332726445152481,1.0384229851550744,0.7295081967213115,0.001
head,8,0.9018238673548726,0.7387346381429222,1.0115903088303864,0.7199453551912568,0.001
head,9,0.8790249879597858,0.7473827947200729,1.041138073134292,0.680327868852459,0.001
head,10,0.8655920698255314,0.7501137915339099,0.9913127422332764,0.7021857923497268,0.001
fine_tuning,1,0.830421037819367,0.756486117432863,0.9770935708707799,0.7199453551912568,1e-05
fine_tuning,2,0.8018338270061495,0.7705962676376877,0.9733343547810622,0.7090163934426229,1e-05
fine_tuning,3,0.7856115025447399,0.7810650887573964,0.95845329370655,0.7254098360655737,1e-05
fine_tuning,4,0.7502520770770504,0.7869822485207101,0.9451274878340341,0.7308743169398907,1e-05
fine_tuning,5,0.7281514387213213,0.8001820664542558,0.9387115038157813,0.7240437158469946,1e-05
fine_tuning,6,0.7098891482767757,0.8024578971324533,0.943107470137174,0.7472677595628415,1e-05
fine_tuning,7,0.7157197199087009,0.7951752389622212,0.931988061451521,0.7459016393442623,1e-05
fine_tuning,8,0.6810353389912754,0.8083750568957669,0.9270562630533521,0.7513661202185792,1e-05
fine_tuning,9,0.6705265023462003,0.813837050523441,0.9220273774829718,0.7486338797814208,1e-05
fine_tuning,10,0.6384656535097833,0.8256713700500683,0.9259537881840774,0.744535519125683,1e-05
fine_tuning,11,0.6528183341460386,0.8206645425580337,0.9279060669935466,0.7513661202185792,1e-05
fine_tuning,12,0.6336209967657822,0.8161128812016386,0.9222968875384722,0.7459016393442623,1e-05
fine_tuning,13,0.6107955420076928,0.8202093764223942,0.9272480870856613,0.7513661202185792,2.0000000000000003e-06
fine_tuning,14,0.591334171549103,0.834319526627219,0.9376314500641953,0.75,2.0000000000000003e-06
fine_tuning,15,0.600746750655259,0.837960855712335,0.9285329182942709,0.75,2.0000000000000003e-06
