phase,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
head,1,1.3568261926370586,0.5698680018206645,1.2208242924487005,0.7144808743169399,0.001
head,2,1.131973583046067,0.6727355484751935,1.0455478117114207,0.7513661202185792,0.001
head,3,1.043305269522617,0.6918525261720528,0.9646519305276089,0.7650273224043715,0.001
head,4,1.0329141837117017,0.7109695038689121,1.0009191661584573,0.7418032786885246,0.001
head,5,0.9851839820200278,0.7187073281747838,0.9320609589092067,0.76775956284153,0.001
head,6,0.9575781833056596,0.7341829767865271,0.935246784178937,0.7745901639344263,0.001
head,7,0.9411303397466445,0.7328174783796085,0.8997357047972132,0.7663934426229508,0.001
head,8,0.9305538788783752,0.7309968138370505,0.9364092877653779,0.76775956284153,0.001
head,9,0.9317250997845454,0.7323623122439691,0.9150082869607894,0.7622950819672131,0.001
head,10,0.9422767124340976,0.7173418297678653,0.9199927947560295,0.7663934426229508,0.001
fine_tuning,1,0.9008292963844459,0.7378243058716432,0.8532672221543359,0.7814207650273224,1e-05
fine_tuning,2,0.8514761795062177,0.7605826126536186,0.8258351908355462,0.7896174863387978,1e-05
fine_tuning,3,0.7945186229635489,0.7906235776058261,0.8113042507015291,0.796448087431694,1e-05
fine_tuning,4,0.7780851221486119,0.8024578971324533,0.8042528492505433,0.8060109289617486,1e-05
fine_tuning,5,0.7692639683939188,0.7974510696404188,0.8014015574924281,0.8114754098360656,1e-05
fine_tuning,6,0.7409867783486979,0.8079198907601275,0.7882115332806696,0.8169398907103825,1e-05
fine_tuning,7,0.7145026822930094,0.8179335457441966,0.7878857098641943,0.8183060109289617,1e-05
fine_tuning,8,0.7012451932437864,0.8170232134729176,0.7736678680435556,0.8183060109289617,1e-05
fine_tuning,9,0.6694465790437361,0.8320436959490214,0.7770379244304094,0.8142076502732241,1e-05
fine_tuning,10,0.6717273920408204,0.8247610377787893,0.7832511331214279,0.8114754098360656,1e-05
fine_tuning,11,0.6368410346124951,0.8375056895766955,0.7720056352068166,0.8142076502732241,1e-05
fine_tuning,12,0.6690902476371501,0.8297678652708238,0.7814850631307383,0.8169398907103825,1e-05
fine_tuning,13,0.6406890909184528,0.8411470186618115,0.7731988244369382,0.8155737704918032,1e-05
fine_tuning,14,0.606027128238487,0.8579881656804734,0.7619973919430717,0.819672131147541,1e-05
fine_tuning,15,0.592764243571716,0.8502503413746018,0.7664581869469315,0.8155737704918032,1e-05
fine_tuning,16,0.5820647348557813,0.8616294947655895,0.7661095329972564,0.8114754098360656,1e-05
fine_tuning,17,0.5762394070896605,0.8598088302230315,0.7714653484156875,0.8114754098360656,1e-05
fine_tuning,18,0.5669238549446485,0.8734638142922166,0.7718898829866628,0.819672131147541,2.0000000000000003e-06
fine_tuning,19,0.5464428417455841,0.8784706417842513,0.7640305982261407,0.8183060109289617,2.0000000000000003e-06
fine_tuning,20,0.528281377454644,0.8757396449704142,0.7626811344115461,0.8210382513661202,2.0000000000000003e-06
fine_tuning,21,0.5438482257036062,0.8661811561219845,0.7765792031757167,0.8128415300546448,2.0000000000000003e-06
fine_tuning,22,0.5424351648520381,0.8725534820209376,0.7861629529077498,0.8142076502732241,4.000000000000001e-07
fine_tuning,23,0.5281519807356295,0.8775603095129723,0.7723061940709098,0.8142076502732241,4.000000000000001e-07
fine_tuning,24,0.5400698445279543,0.8780154756486117,0.7652075114797373,0.8128415300546448,4.000000000000001e-07
fine_tuning,25,0.5438867734001613,0.8752844788347747,0.7736557585294129,0.8155737704918032,4.000000000000001e-07
fine_tuning,26,0.5317845139847488,0.8761948111060537,0.7742373669733766,0.8169398907103825,1e-07
