phase,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
head,1,1.2942019735730448,0.6071916249431042,1.0821873483762063,0.7390710382513661,0.001
head,2,1.110510882975353,0.6558944014565317,1.0476369865930797,0.7363387978142076,0.001
head,3,1.0695823808664835,0.6668183887118798,0.9816350422270311,0.7144808743169399,0.001
head,4,1.0439696876255014,0.6950386891215293,0.9903737479220323,0.6926229508196722,0.001
head,5,1.0337818595676136,0.6850250341374602,0.9921543791971571,0.6912568306010929,0.001
head,6,0.981754838362248,0.6968593536640874,1.0839921221381328,0.6871584699453552,0.001
head,7,0.9421120678287883,0.70368684569868,1.0030515415420949,0.6967213114754098,0.0002
head,8,0.9707595498984002,0.6923076923076923,1.0056110483701113,0.7144808743169399,0.0002
head,9,0.9580294988781526,0.705507510241238,0.9898132286925133,0.7377049180327869,0.0002
fine_tuning,1,0.9837875200853491,0.7073281747837961,0.9924616067787337,0.7418032786885246,1e-05
fine_tuning,2,0.9901079156477993,0.7023213472917615,0.9646026107782875,0.7213114754098361,1e-05
fine_tuning,3,0.9633983578202288,0.7164314974965863,0.973679332296705,0.7308743169398907,1e-05
fine_tuning,4,0.9424811455950609,0.7096040054619936,0.9812520963898121,0.7431693989071039,1e-05
fine_tuning,5,0.9282189051454914,0.7191624943104233,0.9400615017922198,0.7609289617486339,1e-05
fine_tuning,6,0.969191072729972,0.7077833409194356,0.9302273089768457,0.7527322404371585,1e-05
fine_tuning,7,0.9291767562906146,0.7269003186162949,0.9388651875524573,0.7349726775956285,1e-05
fine_tuning,8,0.9475897251067511,0.7164314974965863,0.9613156630530384,0.7459016393442623,1e-05
fine_tuning,9,0.8980841383534667,0.7232589895311788,0.963132003617417,0.7472677595628415,1e-05
fine_tuning,10,0.9057772735275352,0.7255348202093764,0.9423150951907935,0.7527322404371585,2.0000000000000003e-06
fine_tuning,11,0.8977797146433855,0.7309968138370505,0.9789320530950046,0.7308743169398907,2.0000000000000003e-06
fine_tuning,12,0.9183039674446374,0.7255348202093764,0.965957515796677,0.75,2.0000000000000003e-06
