phase,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
head,1,1.3373282861861522,0.5839781520254893,1.2214313530531087,0.7199453551912568,0.001
head,2,1.112768335455268,0.6818388711879836,1.0225376672432072,0.7431693989071039,0.001
head,3,1.0261972377286155,0.7118798361401911,0.9512855009954484,0.7581967213114754,0.001
head,4,1.0018082058424291,0.7159763313609467,1.0082239889707723,0.7418032786885246,0.001
head,5,0.9464953346148263,0.7291761492944925,0.9081542433285322,0.7650273224043715,0.001
head,6,0.9319637007858734,0.7259899863450159,0.9217954815411177,0.7704918032786885,0.001
head,7,0.914987704457616,0.7446517979062358,0.8818772210449469,0.76775956284153,0.001
head,8,0.898667412830799,0.7364588074647246,0.9021040807004834,0.7663934426229508,0.001
head,9,0.9185555870282308,0.7314519799726901,0.8898380095841455,0.7663934426229508,0.001
head,10,0.9054907190295095,0.7314519799726901,0.9085447436473408,0.7622950819672131,0.001
fine_tuning,1,0.8729950097619701,0.7323623122439691,0.8354106164369427,0.7800546448087432,1e-05
fine_tuning,2,0.8045508922041683,0.7683204369594903,0.8034086178560726,0.7896174863387978,1e-05
fine_tuning,3,0.7715447650044736,0.7892580791989076,0.788837263818647,0.7950819672131147,1e-05
fine_tuning,4,0.744661372522902,0.7951752389622212,0.7798548897758859,0.796448087431694,1e-05
fine_tuning,5,0.7275004048319258,0.7988165680473372,0.7782533862551705,0.8019125683060109,1e-05
fine_tuning,6,0.7059850424704467,0.812926718252162,0.7592009960627947,0.8073770491803278,1e-05
fine_tuning,7,0.678947318913343,0.8202093764223942,0.7551512307808047,0.8128415300546448,1e-05
fine_tuning,8,0.6603895553578883,0.8265817023213473,0.7451265786514908,0.8155737704918032,1e-05
fine_tuning,9,0.6314323383078664,0.837960855712335,0.7532664615599836,0.8114754098360656,1e-05
fine_tuning,10,0.6209495441855004,0.8365953573054165,0.7607573280568982,0.8073770491803278,1e-05
fine_tuning,11,0.5976769812930753,0.8420573509330905,0.7507650109588123,0.8142076502732241,1e-05
fine_tuning,12,0.6293301619233247,0.8311333636777424,0.7524301986225316,0.8073770491803278,2.0000000000000003e-06
fine_tuning,13,0.5853849086210192,0.8548020027309968,0.7516698827509021,0.8142076502732241,2.0000000000000003e-06
fine_tuning,14,0.5745145784869865,0.8561675011379153,0.7415098264569142,0.8142076502732241,2.0000000000000003e-06
fine_tuning,15,0.5635413856304501,0.8566226672735548,0.7413051763518912,0.8183060109289617,2.0000000000000003e-06
fine_tuning,16,0.5788188304855545,0.8557123350022758,0.7404899499455436,0.8114754098360656,2.0000000000000003e-06
fine_tuning,17,0.5683426870288336,0.8548020027309968,0.7521924718481595,0.8128415300546448,2.0000000000000003e-06
fine_tuning,18,0.5734508827321899,0.8543468365953573,0.7430733754986623,0.8183060109289617,2.0000000000000003e-06
fine_tuning,19,0.5685896800765678,0.8538916704597178,0.7399808686287677,0.8155737704918032,2.0000000000000003e-06
fine_tuning,20,0.5647471947294503,0.8497951752389622,0.7372989244148379,0.8183060109289617,2.0000000000000003e-06
fine_tuning,21,0.5620168252158393,0.8534365043240782,0.7570064419605693,0.8183060109289617,2.0000000000000003e-06
fine_tuning,22,0.5640548015921345,0.8557123350022758,0.7650596450586788,0.8183060109289617,2.0000000000000003e-06
fine_tuning,23,0.5544172181397283,0.8634501593081475,0.75253862533413,0.8142076502732241,2.0000000000000003e-06
fine_tuning,24,0.5547782536740188,0.865725989986345,0.7417374096932958,0.819672131147541,4.000000000000001e-07
fine_tuning,25,0.5525854770899579,0.8598088302230315,0.7457787980798816,0.8224043715846995,4.000000000000001e-07
fine_tuning,26,0.5480016076570214,0.8680018206645426,0.7551845292576024,0.8237704918032787,4.000000000000001e-07
