phase,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
head,1,1.3339101168910752,0.5967228038233955,1.1990258973804329,0.7240437158469946,0.001
head,2,1.1114110995489301,0.6750113791533909,1.0440488728017754,0.744535519125683,0.001
head,3,1.0123532329519391,0.7077833409194356,0.9688696424817779,0.7527322404371585,0.001
head,4,0.9649338683704382,0.7209831588529814,0.9555233769078072,0.73224043715847,0.001
head,5,0.9257214114944882,0.7360036413290851,0.8827765678447452,0.7568306010928961,0.001
head,6,0.889012622925494,0.7460172963131543,0.9056491317644797,0.7527322404371585,0.001
head,7,0.8912902504517699,0.7291761492944925,0.8400411136814805,0.7650273224043715,0.001
head,8,0.8595792468048846,0.7469276285844333,0.899787282031742,0.7650273224043715,0.001
head,9,0.8447364489490681,0.7519344560764679,0.8765574713222316,0.7773224043715847,0.001
head,10,0.8473795683860345,0.7391898042785616,0.84069630291944,0.7663934426229508,0.001
fine_tuning,1,0.8534711516603427,0.7319071461083295,0.8281966324060992,0.7786885245901639,5e-06
fine_tuning,2,0.8247483043601201,0.7532999544833865,0.8167810655031048,0.7827868852459017,5e-06
fine_tuning,3,0.813319352088758,0.7642239417387346,0.8090623389176332,0.7827868852459017,5e-06
fine_tuning,4,0.8136540864563335,0.760127446517979,0.8046426317079471,0.7868852459016393,5e-06
fine_tuning,5,0.7829732793431202,0.7637687756030951,0.8010981910215701,0.7827868852459017,5e-06
fine_tuning,6,0.7871716311697424,0.7715065999089668,0.7935406562409114,0.7896174863387978,5e-06
fine_tuning,7,0.7821799987383631,0.7751479289940828,0.7890496078084727,0.7827868852459017,5e-06
fine_tuning,8,0.7538629663386668,0.7892580791989076,0.7792019746342643,0.7855191256830601,5e-06
fine_tuning,9,0.7617449139702249,0.7774237596722804,0.776513773235467,0.7868852459016393,5e-06
fine_tuning,10,0.7501256574838879,0.7783340919435594,0.769941500627278,0.7882513661202186,5e-06
fine_tuning,11,0.7319697227649489,0.7897132453345471,0.7672628066578849,0.7909836065573771,5e-06
fine_tuning,12,0.735744064294809,0.783340919435594,0.7647346518730205,0.7868852459016393,5e-06
fine_tuning,13,0.7341421840947272,0.7865270823850705,0.7612297091979147,0.7896174863387978,5e-06
fine_tuning,14,0.7195898385063105,0.8029130632680929,0.7583679384221145,0.7841530054644809,5e-06
fine_tuning,15,0.7150489547928734,0.7915339098771051,0.7513101433144241,0.7978142076502732,5e-06
fine_tuning,16,0.7205732723610695,0.7888029130632681,0.7490421885349712,0.7909836065573771,5e-06
fine_tuning,17,0.7151206598859187,0.7933545744196632,0.7491554634167197,0.796448087431694,5e-06
fine_tuning,18,0.7116272037931068,0.7928994082840237,0.7434167503659191,0.796448087431694,5e-06
fine_tuning,19,0.6884250735959846,0.7988165680473372,0.7404688095134464,0.7991803278688525,5e-06
fine_tuning,20,0.683000797079431,0.8115612198452435,0.7410306135813395,0.7882513661202186,5e-06
