phase,epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate
head,1,1.4343433216804258,0.31770596267637685,1.3119398355484009,0.46311475409836067,0.001
head,2,1.2078618145444797,0.48930359581247157,1.33070734485251,0.4426229508196721,0.001
head,3,1.1247077808089294,0.516613563950842,1.1077375372902292,0.5806010928961749,0.001
head,4,1.084547514773305,0.5475648611743287,1.0975867353501867,0.5765027322404371,0.001
head,5,1.0732872812217291,0.5521165225307237,0.9781964040193402,0.6229508196721312,0.001
head,6,1.0404593951603365,0.5716886663632226,0.9063712651612329,0.6967213114754098,0.001
head,7,1.0219215910490067,0.5630405097860719,1.0534232659418075,0.5901639344262295,0.001
head,8,1.008698455897797,0.5766954938552572,0.9184444888693387,0.6598360655737705,0.001
head,9,1.0266658134985687,0.566681838871188,0.9565629841851406,0.6871584699453552,0.001
head,10,1.0128454726340286,0.569412835685025,1.041660445635436,0.6174863387978142,0.0002
fine_tuning,1,0.9564760353383988,0.6049157942649067,0.8392592746703351,0.7103825136612022,1e-05
fine_tuning,2,0.8626599286597698,0.6404187528447883,0.8133803039300637,0.7076502732240437,1e-05
fine_tuning,3,0.8288239919981959,0.649977241693218,0.7908951933266687,0.73224043715847,1e-05
fine_tuning,4,0.7772347686992865,0.6741010468821119,0.7804034254590019,0.73224043715847,1e-05
fine_tuning,5,0.7202508856504681,0.7068730086481566,0.7991024236210057,0.7226775956284153,1e-05
fine_tuning,6,0.6884935269531577,0.7132453345471097,0.7671462903257276,0.7349726775956285,1e-05
fine_tuning,7,0.6621270293423301,0.7410104688211198,0.7848157247558969,0.7281420765027322,1e-05
fine_tuning,8,0.6387544528267087,0.7441966317705963,0.7874464588087113,0.7213114754098361,1e-05
fine_tuning,9,0.597272337079862,0.754665452890305,0.7757094101827653,0.7390710382513661,1e-05
fine_tuning,10,0.5871627130831812,0.7628584433318161,0.7642075243543406,0.7568306010928961,1e-05
fine_tuning,11,0.5366566638187978,0.780609922621757,0.7620588120866995,0.7636612021857924,1e-05
fine_tuning,12,0.49562057900222584,0.7992717341829768,0.7569292099749456,0.7663934426229508,1e-05
fine_tuning,13,0.4922972931664371,0.8051888939462903,0.7527106668128342,0.7663934426229508,1e-05
fine_tuning,14,0.4817768059023196,0.8024578971324533,0.7663110045135998,0.7540983606557377,1e-05
fine_tuning,15,0.4299494734963993,0.8233955393718707,0.7525857941049044,0.7636612021857924,1e-05
fine_tuning,16,0.42095515230974934,0.8338643604915794,0.7824412984926192,0.7609289617486339,1e-05
fine_tuning,17,0.40270757018624515,0.8447883477469277,0.7827635397676562,0.7650273224043715,1e-05
fine_tuning,18,0.386971499982833,0.836140191169777,0.7740989767137121,0.7663934426229508,1e-05
fine_tuning,19,0.35461798789124627,0.8575329995448339,0.793887378739529,0.7663934426229508,2.0000000000000003e-06
fine_tuning,20,0.3272027639730659,0.8716431497496586,0.791764072707442,0.7704918032786885,2.0000000000000003e-06
fine_tuning,21,0.32301544634439644,0.8716431497496586,0.7903729989880421,0.7691256830601093,2.0000000000000003e-06
